X;ID_unique;Dim.1;Dim.2;Dim.3
254;254;-2,491154603;-1,02199497;1,775757971
255;255;-1,700537845;2,020032845;2,174946553
256;256;-3,053898863;2,054987886;2,958302049
257;257;0,545439753;1,271806966;1,156604363
258;258;-0,786784954;0,886730427;0,904251451
259;259;-2,306053367;1,897987161;2,45854862
260;260;0,35907961;1,371610416;1,270280944
261;261;1,095563116;0,768547078;0,945712161
262;262;-1,434040794;-1,125676665;2,800346536
263;263;-3,240562553;-1,776067135;3,598510023
264;264;-2,096235268;-1,610913149;2,793712063
265;265;2,692515958;1,108949266;1,319354617
266;266;-0,539955049;-0,506174159;2,338682574
267;267;-0,392259483;-0,217162711;2,042420893
268;268;-2,242920412;-0,671530366;2,217102714
269;269;-1,234004162;-0,159431295;2,578720677
270;270;-1,539468816;-0,238711245;2,299857951
271;271;-0,909147651;-0,29670164;2,407810973
272;272;-0,659493858;-0,030131372;2,430089705
273;273;0,663410519;0,902362636;1,377688969
274;274;0,855349696;1,90226588;1,910880946
275;275;1,670361931;0,909485774;0,362097969
276;276;-1,725744139;0,00943337;0,468842949
277;277;-2,538611334;-0,354015964;0,268511518
278;278;0,260454466;0,973630134;1,403655885
279;279;-0,30072315;-0,895981768;0,86561995
280;280;4,151012049;3,522785798;1,406351936
281;281;2,803529898;1,01099406;0,947614442
282;282;-0,706819995;-0,254444265;2,275282761
283;283;3,46881261;2,498649778;1,703761619
284;284;-0,92608353;-0,299565472;1,219759717
285;285;-0,453314923;0,039049091;1,157696146
286;286;-0,231429419;-0,995306234;0,039695751
287;287;1,170277128;0,721145504;0,89203859
288;288;-1,734633396;2,337423685;2,442044344
289;289;-1,470292506;1,519013124;1,639293156
290;290;-1,772201309;1,89854031;2,845641454
291;291;0,367460187;2,234432116;2,245617435
292;292;0,372671015;2,170630005;2,811995162
293;293;-0,321524286;1,177934617;2,454019018
294;294;1,065840934;1,377335636;1,183924732
295;295;1,665799001;0,928233769;1,112515867
296;296;-1,708032274;2,354650158;2,686128666
297;297;-2,627183857;-0,268052294;1,750521584
298;298;-3,026340229;-0,42212091;0,971072379
299;299;1,280638298;0,45312945;-0,183871105
300;300;-0,517690891;0,510675136;2,73185936
301;301;2,163112562;0,767225321;0,800055064
302;302;2,34470397;1,048940485;1,12634595
303;303;1,467859075;2,026658303;3,32991586
304;304;1,717358466;1,785180708;1,400746574
305;305;-1,948296215;-0,534084037;0,672764818
306;306;-1,717799587;0,407319166;0,945926978
307;307;-0,662825031;0,132738125;3,105844694
308;308;1,088148889;0,49243814;-0,110568318
309;309;3,070263909;1,604791133;0,924582976
310;310;-3,229102966;-0,734962559;2,388293742
311;311;1,825232779;1,026504564;0,830518788
312;312;-2,945626934;-0,644770411;1,608878362
313;313;-0,170719766;0,378682836;1,26642831
314;314;2,36140688;0,077209438;0,94539367
315;315;0,018337504;-0,169615817;1,88294506
316;316;2,601405733;0,738022124;-0,063794455
317;317;-1,132196542;-1,361106508;0,916586588
318;318;-3,146794239;-2,258701725;3,443479886
319;319;-1,867511426;-0,844567991;1,939885232
320;320;-2,62741583;-1,073321916;2,187963214
321;321;0,455328301;1,846763285;0,43398862
322;322;2,609377572;1,512691941;0,848396169
323;323;-1,971031455;-0,797763537;3,776620988
324;324;1,770505179;1,289126193;-0,087287682
325;325;-0,480627461;-0,342496069;4,173091136
326;326;-2,820334772;-0,759722487;5,656864247
327;327;-1,506348592;-0,361772474;4,759649747
328;328;2,05038917;2,068735765;1,336203501
329;329;1,273872336;1,498498954;1,88107953
330;330;-0,89989058;1,549101334;1,448164308
331;331;2,310275852;1,554743372;2,585370009
332;332;-1,128534442;-0,413593092;2,350221815
333;333;0,274778688;2,023384608;2,620007823
334;334;0,162047991;0,207462814;0,347943087
335;335;-2,175923943;0,502768624;0,409616323
