X;ID_unique;Dim.1;Dim.2;Dim.3
1;1;0,565633733;-0,102507978;-0,038638565
2;2;0,459038242;-0,134744232;-0,055086127
3;3;0,491960567;-0,141412849;-0,073387599
4;4;0,502016073;-0,154806327;-0,068409218
5;5;0,584755313;-0,068183594;-0,023070979
6;6;0,580667587;-0,036938894;-0,049912224
7;7;0,506799404;-0,142405984;-0,090180478
8;8;0,497246551;-0,150807515;-0,065918851
9;9;0,542906864;-0,089130464;-0,049016019
10;10;0,583237588;-0,06887821;-0,058812693
11;11;0,443516413;-0,150624201;-0,066025824
12;12;0,518343696;-0,1521698;-0,069199945
13;13;0,554951821;-0,111541476;-0,087583347
14;14;0,582353684;-0,107679475;-0,041625208
15;15;0,640218776;-0,045399623;-0,023760158
16;16;0,45399273;-0,151711332;-0,066073516
17;17;0,606527945;-0,093841806;-0,087568412
18;18;0,600203065;-0,096073355;-0,080144328
19;19;0,60958728;-0,112083205;-0,088938199
20;20;0,549197494;-0,095757166;-0,075284592
21;21;0,661360838;-0,055635237;-0,052281531
22;22;0,433501277;-0,170525758;-0,079285055
23;23;0,639481095;-0,062030458;-0,043419859
24;24;0,575394489;-0,121762693;-0,083038195
25;25;0,652833005;-0,096925866;-0,077343071
26;26;0,561035517;-0,098054093;-0,083814113
27;27;0,597307516;-0,089485052;-0,086676425
28;28;0,56818536;-0,098054543;-0,073603518
29;29;0,617671247;-0,049109699;-0,07369772
30;30;0,618550627;-0,058813208;-0,077601453
31;31;0,616318085;-0,070094373;-0,0740383
32;32;0,600168467;-0,082228041;-0,076208183
33;33;0,589808194;-0,097265556;-0,058222266
34;34;0,559593587;-0,096753874;-0,050496789
35;35;0,597499624;-0,109726456;-0,094146275
36;36;0,594904454;-0,090566597;-0,078045277
37;37;0,630280067;-0,081610877;-0,042809897
38;38;0,572995608;-0,0838845;-0,074330409
39;39;0,640550005;-0,075359198;-0,05688503
40;40;0,406991051;-0,154371427;-0,069029835
41;41;0,607307554;-0,062851891;-0,017565731
42;42;0,623573442;-0,142849076;-0,028822643
43;43;0,541042222;-0,212563912;-0,000324946
44;44;0,588889253;-0,135653102;-0,074410037
45;45;0,574033932;-0,13335376;-0,058780479
46;46;0,629652462;-0,110392413;-0,080641388
47;47;0,611959584;-0,157595577;-0,035816271
48;48;0,677907521;-0,086202386;-0,057399648
49;49;0,487835617;-0,141993357;-0,094939047
50;50;0,568055528;-0,129074596;-0,053806774
51;51;0,524682406;-0,144201671;-0,063336414
52;52;0,628096133;-0,079164324;-0,071647514
53;53;0,519824518;-0,150806515;-0,066133523
54;54;0,536131931;-0,155650161;-0,070410329
55;55;0,542252781;-0,080451578;-0,038735239
56;56;0,5324217;-0,132233042;-0,06897019
57;57;0,533938109;-0,143317384;-0,079007167
58;58;0,521895004;-0,155651467;-0,083980495
59;59;0,344028261;-0,138365004;-0,062630594
60;60;0,54469437;-0,06890189;-0,020114689
61;61;0,544626901;-0,130160659;-0,086410394
62;62;0,574515498;-0,085812667;-0,034277323
63;63;0,500315806;-0,091685942;-0,034531091
64;64;0,598965605;-0,107309895;-0,078187889
65;65;0,550487355;-0,137896908;-0,087266412
66;66;0,536037076;-0,129297242;-0,057737183
67;67;0,466908877;-0,101462582;-0,0398254
68;68;0,399419122;-0,146906796;-0,080619807
69;69;0,564544984;-0,040704693;-0,035731619
70;70;0,606359593;-0,079545568;-0,057245343
71;71;0,599365073;-0,110733736;-0,06028194
72;72;0,389999488;-0,12161153;-0,070406972
73;73;0,547635151;-0,131713938;-0,055379661
74;74;0,589117185;-0,071068778;-0,022463759
75;75;0,470286735;-0,176080331;-0,09726696
76;76;0,482635407;-0,062336716;-0,080111962
77;77;0,470511978;-0,056912119;-0,074769395
78;78;0,625016549;-0,064372608;-0,044531261
79;79;0,487119623;-0,146223078;-0,065337612
80;80;0,560963047;-0,109610494;-0,041880715
81;81;0,548792388;-0,047784245;-0,03912807
82;82;0,595001548;-0,095646274;-0,058836494
83;83;0,562451249;-0,105060438;-0,043402703
84;84;0,576886688;-0,025265859;-0,021630303
85;85;0,417736659;-0,152592101;-0,068571201
86;86;0,42688956;-0,153386389;-0,06805937
87;87;0,408908118;-0,151684445;-0,066169834
88;88;0,51858694;-0,137783548;-0,058236059
89;89;0,440102619;-0,162234132;-0,072773418
90;90;0,530431879;-0,08179313;-0,028201748
91;91;0,581735358;-0,054077939;-0,053308226
92;92;0,596336696;-0,051094265;-0,045099641
93;93;0,576200649;-0,015301152;-0,022544434
94;94;0,55411571;-0,085800802;-0,042573542
95;95;0,471775916;-0,110851096;-0,089952183
96;96;0,559761979;-0,037560208;-0,044259202
97;97;0,60421128;-0,088686909;-0,066932657
98;98;0,637452902;-0,078319984;-0,029115183
99;99;0,534188227;-0,113420541;-0,063192255
100;100;0,509154824;-0,145827481;-0,064420049
101;101;0,531815033;-0,081591831;-0,03718679
102;102;0,439011741;-0,167704165;-0,078004494
103;103;0,456585943;-0,125407129;-0,064060697
104;104;0,4780708;-0,065719087;-0,027324189
105;105;0,375264365;-0,151355986;-0,076060672
106;106;0,569918102;-0,050733397;-0,01873926
107;107;0,41316856;-0,159179151;-0,08289015
108;108;0,603845647;-0,079976723;-0,030677901
109;109;0,498115109;-0,175173797;-0,082005504
110;110;0,516761216;-0,149402283;-0,085570815
111;111;0,562918476;-0,064204284;-0,050875854
112;112;0,465173713;-0,129239211;-0,069202606
113;113;0,642300854;-0,079675882;-0,028322307
114;114;0,526085095;-0,133829116;-0,075355378
115;115;0,647344405;-0,054774782;-0,015172313
116;116;0,576690518;-0,124364125;-0,051638493
117;117;0,40461816;-0,151514337;-0,082230409
118;118;0,41161093;-0,153669478;-0,085178048
119;119;0,546956132;-0,099443479;-0,053054475
120;120;0,475266341;-0,11482899;-0,092828694
121;121;0,407532952;-0,155272135;-0,083934791
122;122;0,565730754;-0,122051392;-0,084668154
123;123;0,569327404;-0,094285573;-0,033535125
124;124;0,508855689;-0,151405841;-0,06801219
125;125;0,55747626;-0,084466209;-0,045475528
126;126;0,623590311;-0,070096098;-0,023924198
127;127;0,5252948;-0,150495478;-0,066089799
128;128;0,572072609;-0,069247238;-0,045842264
129;129;0,593416437;-0,043408656;-0,052807377
130;130;0,58158437;-0,049879653;-0,050391558
131;131;0,564391851;-0,131440086;-0,05837397
132;132;0,424379734;-0,130107045;-0,077455417
133;133;0,500599142;-0,155789553;-0,024776753
134;134;0,43438085;-0,160296176;-0,072235567
135;135;0,471114652;-0,160745771;-0,072701951
136;136;0,494529862;-0,125403233;-0,095956724
137;137;0,340956405;-0,142362728;-0,062166157
138;138;0,551627906;-0,071077258;-0,019377157
139;139;0,487093458;-0,132627264;-0,066416282
140;140;0,55691489;-0,053011778;-0,049277817
141;141;0,62856538;-0,005076365;-0,012798274
142;142;0,604380658;-0,064175509;-0,064853333
143;143;0,592485739;-0,107223611;-0,076435367
144;144;0,487309516;-0,208298919;0,024119693
145;145;0,497287976;-0,230387261;-0,023051428
146;146;0,567049811;-0,097334424;-0,069150735
147;147;0,58170187;-0,106432711;-0,076194681
148;148;0,484975874;-0,199435834;0,017754504
149;149;0,404845951;-0,200192853;0,023565938
150;150;0,460458363;-0,141782792;-0,031195232
151;151;0,535777407;-0,109407294;-0,086001237
152;152;0,374653009;-0,149386819;0,01715209
153;153;0,414314034;-0,033569166;-0,071242929
154;154;0,46520216;-0,049918631;-0,077238758
155;155;0,413066975;-0,088682655;-0,027011109
156;156;0,422661142;-0,120835063;-0,030817644
157;157;0,441380281;-0,254988201;0,032936359
158;158;0,420937751;-0,194714357;7,09E-05
159;159;0,455262486;-0,246677156;0,02915754
160;160;0,499214738;-0,210251991;-0,000547584
161;161;0,555386062;-0,061574164;-0,055432628
162;162;0,320404966;0,064008157;-0,02924855
163;163;0,497099929;0,020438983;-0,052847126
164;164;0,472659187;0,012255223;-0,049984934
165;165;0,59502234;-0,052046915;-0,059944728
166;166;0,533838226;-0,135392093;-0,058297395
167;167;0,38300861;-0,148147394;-0,080294118
168;168;0,676107064;-0,049394886;-0,045211359
169;169;0,582653456;-0,057022627;-0,057472476
170;170;0,564536315;-0,101929738;-0,048057719
171;171;0,344220134;-0,13363829;-0,05924919
172;172;0,461328972;-0,138218015;-0,090458662
173;173;0,592109963;-0,085826887;-0,028391031
174;174;0,543495883;-0,101958904;-0,074361162
175;175;0,628739382;-0,009761226;0,015950599
176;176;0,471637132;-0,10166371;-0,035466598
177;177;0,544969042;-0,09550506;-0,035266336
178;178;0,589247439;-0,038695993;-0,001276931
179;179;0,573888916;-0,068167731;-0,05726219
180;180;0,482344208;-0,102255526;-0,035718199
181;181;0,4729716;-0,149667182;-0,066589035
182;182;0,59414389;0,009899028;-0,003520071
183;183;0,520556782;-0,166609341;-0,009896591
184;184;0,485402921;-0,20221796;-0,000930692
185;185;0,422888911;-0,147819017;-0,065900543
186;186;0,580092933;-0,108859597;-0,083490324
187;187;0,544455093;-0,070619931;-0,021410036
188;188;0,595907215;-0,035497513;0,001093974
189;189;0,564119151;-0,074313924;-0,024495779
190;190;0,505811147;-0,104357918;-0,052610583
191;191;0,369298354;-0,145692645;-0,068949389
192;192;0,604371691;-0,025593634;-0,017303066
193;193;0,626164694;-0,07011006;-0,06265529
194;194;0,528648976;-0,160083731;-0,071933179
195;195;0,473877431;-0,176330888;-0,081838972
196;196;0,528966437;-0,101190457;-0,08515059
197;197;0,531286421;-0,114292508;-0,084884941
198;198;0,562502058;-0,095945286;-0,074897616
199;199;0,567454824;-0,131959652;-0,084237267
200;200;0,637114027;-0,074549731;-0,026801263
201;201;0,531614588;-0,157307899;-0,070458791
202;202;0,52491907;-0,125923963;-0,051593741
203;203;0,546995385;-0,117573659;-0,047085722
204;204;0,483094204;-0,132944292;-0,057367169
205;205;0,53316797;-0,121642491;-0,081054613
206;206;0,636198608;-0,092138061;-0,073806049
207;207;0,363212772;-0,128999079;-0,065586383
208;208;0,58600002;-0,111404249;-0,078850356
209;209;0,476066549;-0,130859543;-0,093987095
210;210;0,53251154;-0,153647631;-0,069852902
211;211;0,622934703;-0,115014313;-0,083703759
212;212;0,451714409;-0,178134822;-0,083436123
213;213;0,510734999;-0,169610472;-0,08141431
214;214;0,591633968;-0,063372223;-0,044528817
215;215;0,587383626;-0,05275525;-0,048645504
216;216;0,500269701;-0,144300647;-0,100684585
217;217;0,592995416;-0,122099752;-0,079911372
218;218;0,559027481;-0,106478887;-0,073909985
219;219;0,499511764;-0,156150883;-0,068905096
220;220;0,616019038;-0,084241738;-0,064024189
221;221;0,601290257;-0,066268761;-0,025279283
222;222;0,35477738;-0,151405564;-0,067387008
223;223;0,592106607;-0,102288953;-0,040080643
224;224;0,575008003;-0,135410491;-0,094053269
225;225;0,558317682;-0,093867238;-0,069314972
226;226;0,505920099;-0,152224505;-0,068314091
227;227;0,492847809;-0,149616948;-0,064781267
228;228;0,477329528;-0,15632729;-0,069447775
229;229;0,523984488;-0,125285489;-0,091815323
230;230;0,551295384;-0,11444222;-0,068076262
231;231;0,576988869;-0,100395837;-0,041222976
232;232;0,436972659;-0,166395711;-0,077327092
233;233;0,558481999;-0,096896843;-0,038543205
234;234;0,49036404;-0,152924238;-0,066475027
235;235;0,443983626;-0,165466068;-0,075342408
236;236;0,580492192;-0,116390456;-0,048233719
237;237;0,543874464;-0,137818698;-0,088914124
238;238;0,6480554;-0,091176772;-0,064970053
239;239;0,568448927;-0,133530381;-0,096978253
240;240;0,615757943;-0,10073331;-0,062510289
241;241;0,4268587;-0,166496247;-0,07637965
242;242;0,47867441;-0,175377857;-0,082968215
243;243;0,547191089;-0,084488606;-0,066764595
244;244;0,44426587;-0,160353911;-0,084013197
245;245;0,420814546;-0,158314187;-0,070830023
246;246;0,536678815;-0,130941513;-0,088969873
247;247;0,644900191;-0,066890386;-0,047788173
248;248;0,508916158;-0,131661962;-0,054992648
249;249;0,471678724;-0,138199901;-0,060280317
250;250;0,597200874;-0,086788458;-0,051979393
251;251;0,564734;-0,138309914;-0,09272096
252;252;0,611759055;-0,119012468;-0,078525005
253;253;0,594009208;-0,128826731;-0,085340055
254;254;0,54759787;-0,138448272;-0,089966384
255;255;0,522183296;-0,133971521;-0,064420454
256;256;0,505065572;-0,11377305;-0,069029144
257;257;0,669704888;-0,026347213;-0,02762993
258;258;0,419432928;-0,163971544;-0,075144803
259;259;0,48345728;-0,123234505;-0,066684263
260;260;0,522051872;-0,141353124;-0,063674248
261;261;0,582574033;-0,072526148;-0,026317897
262;262;0,511421063;-0,144567315;-0,090254069
263;263;0,442703785;-0,123062578;-0,083427496
264;264;0,489251881;-0,157882065;-0,09949597
265;265;0,6570612;-0,027398663;-0,015662955
266;266;0,613611911;-0,11217954;-0,072493912
267;267;0,598410486;-0,103547267;-0,070473712
268;268;0,534210829;-0,100798935;-0,071370231
269;269;0,599896796;-0,113583491;-0,077095366
270;270;0,550022831;-0,100891209;-0,06843653
271;271;0,592438634;-0,10000172;-0,06602923
272;272;0,578536552;-0,107966011;-0,073160965
273;273;0,561905183;-0,139368315;-0,063509618
274;274;0,569562798;-0,119193828;-0,048218739
275;275;0,55249691;-0,101484822;-0,05282382
276;276;0,566622844;-0,094474555;-0,071618641
277;277;0,530600131;-0,137546806;-0,074470249
278;278;0,582416019;-0,080640572;-0,061333031
279;279;0,375048717;-0,150422381;-0,07216181
280;280;0,589613656;0,037009664;0,047368756
281;281;0,526729006;-0,079637197;-0,053992121
282;282;0,450273857;-0,148235702;-0,088001707
283;283;0,59378997;-0,085684574;-0,030301604
284;284;0,562508934;-0,110343088;-0,079376014
285;285;0,54096647;-0,121567516;-0,080464289
286;286;0,411599285;-0,111997997;-0,074604557
287;287;0,577099989;-0,120241515;-0,050175093
288;288;0,422327482;-0,169491552;-0,077919052
289;289;0,465149879;-0,143112036;-0,062392238
290;290;0,402725807;-0,166268025;-0,075754304
291;291;0,494451039;-0,162398959;-0,07304774
292;292;0,402795352;-0,164438604;-0,075193031
293;293;0,468067496;-0,177249745;-0,083103767
294;294;0,46173969;-0,177637685;-0,083030118
295;295;0,578433402;-0,121232745;-0,049244144
296;296;0,412631923;-0,164949457;-0,075223857
297;297;0,520033161;-0,102699287;-0,075853324
298;298;0,591959715;-0,112302266;-0,078795747
299;299;0,610791505;-0,030662513;-0,03856149
300;300;0,591408452;-0,089836071;-0,068764262
301;301;0,604703168;-0,076745076;-0,028024581
302;302;0,605676217;-0,055839779;-0,026242328
303;303;0,444763842;-0,17122155;-0,078686936
304;304;0,446499057;-0,175880236;-0,081972012
305;305;0,546395511;-0,124395394;-0,087009493
306;306;0,460592616;-0,118561863;-0,087130782
307;307;0,501566127;-0,069798514;-0,032621678
308;308;0,552468564;-0,080720764;-0,03053764
309;309;0,49081655;-0,162067824;-0,072686968
310;310;0,4374238;-0,171844071;-0,090505893
311;311;0,577042315;-0,11466712;-0,045944768
312;312;0,581665047;-0,121103884;-0,085875139
313;313;0,61605073;-0,083377796;-0,069046406
314;314;0,563128997;-0,057251859;-0,022732031
315;315;0,582282149;-0,103093186;-0,052338784
316;316;0,610096915;-0,089347332;-0,032103638
317;317;0,391931426;-0,158894898;-0,084705619
318;318;0,397994404;-0,159887491;-0,078873552
319;319;0,542179735;-0,132873893;-0,077605708
320;320;0,603313681;-0,127669929;-0,083879661
321;321;0,579713973;-0,068666424;-0,019579594
322;322;0,587276927;-0,11623182;-0,046918822
323;323;0,468837839;-0,100481593;-0,06454184
324;324;0,63345802;-0,079692964;-0,029990084
325;325;0,55577557;-0,087631976;-0,062067663
326;326;0,428719593;-0,163018188;-0,090820069
327;327;0,370782353;-0,149593735;-0,071201469
328;328;0,468107153;-0,167785691;-0,077590628
329;329;0,450818822;-0,124539936;-0,056960462
330;330;0,42907157;-0,166808702;-0,077262787
331;331;0,55632922;-0,140394308;-0,06170469
332;332;0,589044519;-0,114077177;-0,090723685
333;333;0,404967087;-0,161228681;-0,0729481
334;334;0,601110516;-0,077092627;-0,072555661
335;335;0,557884581;-0,088653665;-0,077188504
336;336;0,46858024;-0,167598303;-0,076852107
337;337;0,469681202;-0,171542052;-0,07939128
338;338;0,547823954;-0,131527889;-0,058825056
339;339;0,597980741;-0,120559248;-0,064966327
340;340;0,592106945;-0,083579964;-0,063718742
341;341;0,555874176;-0,104879162;-0,074504329
342;342;0,532296493;-0,120468032;-0,084474078
343;343;0,489304377;-0,150559294;-0,067931671
344;344;0,627800816;-0,042846723;-0,02193362
345;345;0,62592573;-0,114909711;-0,079993784
346;346;0,390507673;-0,213353071;0,028764854
347;347;0,581263803;-0,109886117;-0,080011252
348;348;0,577456154;-0,112508413;-0,075356577
349;349;0,458398823;-0,049317271;-0,080561817
350;350;0,467493616;-0,040416149;-0,069033043
351;351;0,376635574;-0,174297507;0,000255302
352;352;0,238236174;-0,038732453;-0,100935779
353;353;0,294358344;-0,199421506;0,01585005
354;354;0,330130296;-0,195179552;0,010795835
355;355;0,404925498;-0,009009045;-0,068351109
356;356;0,32025503;-0,182860921;0,00702845
357;357;0,334864488;-0,148513738;-0,00698775
358;358;0,511821989;-0,034682227;-0,070776827
359;359;0,247869308;-0,203255713;0,058170152
360;360;0,261978736;-0,199703846;0,060789898
361;361;0,384693389;-0,051893079;-0,023152111
362;362;0,435616009;-0,013628507;-0,074433783
363;363;0,606706069;-0,04973049;-0,020655095
364;364;0,634948114;-0,081407041;-0,062432237
365;365;0,668396347;-0,077886917;-0,057687353
366;366;0,635396594;-0,05967672;-0,042750772
367;367;0,554055219;-0,049939466;-0,070827745
368;368;0,458349916;-0,222074916;0,031995858
369;369;0,449030575;-0,12129856;-0,083372816
370;370;0,472142653;-0,133221679;-0,057032977
371;371;0,63509714;-0,057258845;-0,046253463
372;372;0,68287765;-0,044746998;-0,027114493
373;373;0,458188844;-0,178913218;-0,083289736
374;374;0,394909556;-0,160969257;-0,073474364
375;375;0,563383351;-0,126029156;-0,052907018
376;376;0,585764142;-0,056123228;-0,049453684
377;377;0,660240604;-0,041354787;-0,028796073
378;378;0,4278723;-0,172296385;-0,091751127
379;379;0,406472774;-0,160134038;-0,084371682
380;380;0,560918595;-0,130732171;-0,054533879
381;381;0,554212984;-0,095385241;-0,071212689
382;382;0,43222178;-0,175919458;-0,081360223
383;383;0,516121405;-0,127144252;-0,064785405
384;384;0,515741262;-0,139234989;-0,105718293
385;385;0,596745067;-0,019493118;-0,01821995
386;386;0,562346339;-0,034675421;-0,035136203
387;387;0,565414694;-0,105731759;-0,080619522
388;388;0,578613101;-0,073873027;-0,056924244
389;389;0,553188515;-0,107339896;-0,044122635
390;390;0,375434172;-0,160116401;-0,072316286
391;391;0,540638066;-0,107314333;-0,042471064
392;392;0,431453592;-0,140227395;-0,059558732
393;393;0,659631702;-0,025606252;-0,032211117
394;394;0,587524288;-0,120721534;-0,079857331
395;395;0,565940183;-0,044546429;-0,048178
396;396;0,614210854;-0,059439277;-0,027880096
397;397;0,541221919;-0,14899028;-0,06714326
398;398;0,46904717;-0,175847874;-0,081731944
399;399;0,645582213;-0,096107847;-0,070973244
400;400;0,494949157;-0,126523721;-0,076616934
401;401;0,483396908;-0,136786411;-0,094816985
402;402;0,58737879;-0,094344766;-0,069050825
403;403;0,535229718;-0,117242299;-0,0798051
404;404;0,604884855;-0,126185679;-0,064887642
405;405;0,411093994;-0,164080594;-0,07458426
406;406;0,598675175;-0,082362227;-0,027236619
407;407;0,507452085;-0,139611829;-0,061140439
408;408;0,561873239;-0,10380359;-0,085772048
409;409;0,573994213;-0,09083999;-0,078494847
410;410;0,581676261;-0,099032567;-0,079103671
411;411;0,637588081;-0,064098069;-0,020976457
412;412;0,607145714;-0,08450464;-0,036490811
413;413;0,5501511;-0,083275907;-0,070292581
414;414;0,656419423;-0,050233324;-0,044026393
415;415;0,626891098;-0,090562486;-0,066656409
416;416;0,62892417;-0,056608697;-0,034591953
417;417;0,605394345;-0,101624397;-0,072046251
418;418;0,587731647;-0,097173974;-0,06770582
419;419;0,457956939;-0,115439283;-0,09073864
420;420;0,573515017;-0,107365585;-0,042724419
421;421;0,569404029;-0,124849906;-0,076742526
422;422;0,585205817;-0,123528465;-0,081598145
423;423;0,587096368;-0,063105843;-0,046999397
424;424;0,601044452;-0,098380938;-0,07416702
425;425;0,635914977;-0,095787391;-0,038496009
426;426;0,58143751;-0,124873291;-0,054825401
427;427;0,479112377;-0,169640759;-0,078936946
428;428;0,645512101;-0,051578393;-0,039941263
429;429;0,577312358;-0,103607135;-0,07779615
430;430;0,578264992;-0,1073353;-0,082761046
431;431;0,621912346;-0,099221385;-0,041398691
432;432;0,630356081;-0,07679048;-0,039878987
433;433;0,516879821;-0,125541814;-0,051064829
434;434;0,460663343;-0,168639955;-0,07770266
435;435;0,562668735;-0,096656135;-0,038651844
436;436;0,553209678;-0,0620997;-0,061039955
437;437;0,583055517;-0,074049417;-0,065386388
438;438;0,518081471;-0,144342008;-0,063097471
439;439;0,590411456;-0,077517663;-0,049207881
440;440;0,60312476;-0,077170611;-0,036800203
441;441;0,405560253;-0,157014219;-0,0714426
442;442;0,476823814;-0,145218588;-0,081704194
443;443;0,530200465;-0,133012262;-0,057633831
444;444;0,550085301;-0,053237322;-0,050409788
445;445;0,470877697;-0,165921691;-0,078598786
446;446;0,586240837;-0,109058776;-0,073134873
447;447;0,685225994;-0,017482805;-0,026932113
448;448;0,565777526;-0,07467749;-0,067066033
449;449;0,62839228;-0,078871134;-0,060467102
450;450;0,437865174;-0,151793535;-0,066355901
451;451;0,587428297;-0,071636021;-0,024181198
452;452;0,503068598;-0,154588584;-0,069158188
453;453;0,58850143;-0,117132206;-0,08311424
454;454;0,562596414;-0,125931792;-0,082772319
455;455;0,516629571;-0,112228214;-0,05494154
456;456;0,575409271;-0,097460526;-0,037303531
457;457;0,491206421;-0,155114001;-0,069148605
458;458;0,597877448;-0,086713723;-0,037488096
459;459;0,616052247;-0,076577091;-0,058999081
460;460;0,63206755;-0,05474529;-0,029955751
461;461;0,469615625;-0,146337009;-0,065782893
462;462;0,491006297;-0,12504242;-0,064654918
463;463;0,542052319;-0,10565106;-0,066668983
464;464;0,561837117;-0,121833756;-0,049314521
465;465;0,598769755;-0,058125096;-0,047067563
466;466;0,697858246;-0,033169286;-0,032191685
467;467;0,55293133;-0,118418963;-0,059276297
468;468;0,551274432;-0,127111964;-0,053919295
469;469;0,538828229;-0,126641147;-0,053946062
470;470;0,506048742;-0,103882331;-0,068105589
471;471;0,652174207;-0,037691522;-0,022457628
472;472;0,410155588;-0,158736243;-0,071602091
473;473;0,595399066;-0,094451186;-0,034001995
474;474;0,397292098;-0,162388953;-0,082424965
475;475;0,610548412;-0,120104858;-0,081937711
476;476;0,606833396;-0,097530215;-0,072081795
477;477;0,567261339;-0,110468301;-0,077385258
478;478;0,596568898;-0,091565825;-0,072622036
479;479;0,65056545;-0,107614231;-0,070049311
480;480;0,604620019;-0,1110871;-0,047400494
481;481;0,687890214;-0,077759838;-0,063503065
482;482;0,694089709;-0,070223198;-0,058298476
483;483;0,633115345;-0,076824931;-0,064514867
484;484;0,440496561;-0,18770621;0,015297985
485;485;0,489294408;-0,166936237;-0,03860782
486;486;0,610992489;-0,100754806;-0,078179577
487;487;0,497746656;-0,203914045;-0,003311553
488;488;0,512998182;-0,217958365;-0,017557111
489;489;0,545356127;-0,162449336;-0,073625336
490;490;0,623773108;-0,062628285;-0,041620191
491;491;0,438520739;-0,171910751;-0,093624013
492;492;0,638086592;-0,058959882;-0,048026072
493;493;0,509984056;-0,173831373;-0,081087829
494;494;0,472131229;-0,124392634;-0,05195494
495;495;0,604974795;-0,103721783;-0,051080231
496;496;0,597065355;-0,125164756;-0,06567086
497;497;0,537498173;-0,145965413;-0,078444881
498;498;0,616421982;-0,107421006;-0,04504404
499;499;0,61578958;-0,103189691;-0,050368721
500;500;0,52018446;-0,15940035;-0,085868847
501;501;0,39623489;-0,141500498;-0,077937918
502;502;0,53664643;-0,136923781;-0,089592182
503;503;0,552864633;-0,086972511;-0,061432424
504;504;0,511061917;-0,151406015;-0,083755018
505;505;0,527036758;-0,135275201;-0,058257785
506;506;0,638026337;-0,080958807;-0,031893813
507;507;0,60409811;-0,104397524;-0,042164581
508;508;0,482616173;-0,159415998;-0,087463672
509;509;0,363743084;-0,146547885;-0,068933997
510;510;0,547179304;-0,086932024;-0,060369796
511;511;0,598497128;-0,095261589;-0,05338926
512;512;0,618061937;-0,088753746;-0,05436938
513;513;0,609367015;-0,086297333;-0,032266522
514;514;0,609251995;-0,060064583;-0,031518364
515;515;0,460176822;-0,151065437;-0,067696025
516;516;0,476588132;-0,160026408;-0,072686401
517;517;0,398328235;-0,168035917;-0,077033935
518;518;0,453178828;-0,173342425;-0,080375118
519;519;0,423037557;-0,169551438;-0,077830469
520;520;0,469000896;-0,178148325;-0,083935472
521;521;0,450726482;-0,167624717;-0,092004946
522;522;0,580117714;-0,085778148;-0,045491939
523;523;0,559921694;-0,052794335;-0,054150488
524;524;0,55785264;-0,085827566;-0,061800522
525;525;0,44610552;-0,175981098;-0,081746705
526;526;0,477611825;-0,174071993;-0,080706314
527;527;0,455124702;-0,177156095;-0,082422483
528;528;0,547813764;-0,117773514;-0,046012622
529;529;0,487046818;-0,123470651;-0,093555568
530;530;0,576321533;-0,064481762;-0,056222728
531;531;0,542586515;-0,074975443;-0,063383752
532;532;0,590092625;-0,054415836;-0,037992779
533;533;0,471967287;-0,094268598;-0,038537349
534;534;0,51347431;-0,085521241;-0,043607671
535;535;0,565581752;-0,093046983;-0,035331687
536;536;0,492999491;-0,175578967;-0,082154263
537;537;0,398267578;-0,15761984;-0,078499745
538;538;0,528679755;-0,146066307;-0,065449393
539;539;0,498242963;-0,147282816;-0,102763368
540;540;0,569242573;-0,150428409;-0,069597439
541;541;0,580334301;-0,136961553;-0,058838813
542;542;0,533431206;-0,113070651;-0,081016092
543;543;0,380936764;-0,144945323;-0,076846664
544;544;0,573167101;-0,092675771;-0,033493393
545;545;0,41497743;-0,156978627;-0,085489659
546;546;0,4822656;-0,137627237;-0,073520922
547;547;0,585001158;-0,073431341;-0,027243656
548;548;0,515477729;-0,104291396;-0,073945471
549;549;0,542827263;-0,111711041;-0,07633644
550;550;0,606453452;-0,113304816;-0,078467935
551;551;0,552112966;-0,138894732;-0,061536764
552;552;0,621769348;-0,083890211;-0,035699714
553;553;0,492780863;-0,14008733;-0,061044811
554;554;0,499169809;-0,139654635;-0,07698615
555;555;0,628980622;-0,077374611;-0,028708466
556;556;0,558650988;-0,143401984;-0,079103371
557;557;0,5599574;-0,13141498;-0,077938679
558;558;0,575293458;-0,068977423;-0,027446386
559;559;0,515519676;-0,103768518;-0,049660369
560;560;0,448929729;-0,174438408;-0,092283222
561;561;0,578527719;-0,136763275;-0,061465439
562;562;0,59310378;-0,10050879;-0,044078163
563;563;0,566926467;-0,101543272;-0,082900407
564;564;0,447895229;-0,172457396;-0,094297608
565;565;0,581089204;-0,08455019;-0,076764832
566;566;0,562439451;-0,089051327;-0,063842868
567;567;0,550728234;-0,134462571;-0,060808732
568;568;0,431416587;-0,168471145;-0,078099611
569;569;0,342493908;-0,144886293;-0,063441422
570;570;0,513713309;-0,111846263;-0,075669182
571;571;0,62048596;-0,071244217;-0,037450915
572;572;0,500881399;-0,159253606;-0,072234838
573;573;0,58600392;-0,103655525;-0,072235833
574;574;0,616884903;-0,055535925;-0,033274714
575;575;0,591571441;-0,081244934;-0,044745736
576;576;0,67407121;-0,041498696;-0,024019236
577;577;0,615679055;-0,043700917;-0,028660305
578;578;0,454505675;-0,202153145;0,035883307
579;579;0,59023922;-0,06985379;-0,058982173
580;580;0,492910288;-0,153512202;-0,098470797
581;581;0,620806526;-0,030381765;-0,023517153
582;582;0,459718528;-0,232641907;0,027056266
583;583;0,482191791;-0,112882432;-0,054824802
